LECROYMAUI,0,Waveform
Segments,1,SegmentSize,97102
Segment,TrigTime,TimeSinceSegment1
#1,12-Nov-2019 04:01:05,0                 
Time,Ampl
3.45575e-05,-9.045365e-05
3.4558e-05,-9.045365e-05
3.45585e-05,-9.820682e-05
3.4559e-05,-9.303804e-05
3.45595e-05,-9.820682e-05
3.456e-05,-0.0001033756
3.45605e-05,-0.00010595999
3.4561e-05,-0.00012663511
3.45615e-05,-0.00013180389
3.4562e-05,-0.00012663511
3.45625e-05,-0.00013180389
3.4563e-05,-0.00010079121
3.45635e-05,-0.00012663511
3.4564e-05,-0.00011888194
3.45645e-05,-0.00011112877
3.4565e-05,-0.00011371316
3.45655e-05,-9.045365e-05
3.4566e-05,-0.00011371316
3.45665e-05,-9.820682e-05
3.4567e-05,-0.00011888194
3.45675e-05,-0.00010079121
3.4568e-05,-0.0001033756
3.45685e-05,-9.303804e-05
3.4569e-05,-0.00010079121
3.45695e-05,-8.786926e-05
3.457e-05,-6.977853e-05
3.45705e-05,-4.910341e-05
3.4571e-05,-5.685658e-05
3.45715e-05,-8.786926e-05
3.4572e-05,-7.75317e-05
3.45725e-05,-7.75317e-05
3.4573e-05,-7.75317e-05
3.45735e-05,-9.045365e-05
3.4574e-05,-0.0001033756
3.45745e-05,-0.00011888194
3.4575e-05,-0.0001033756
3.45755e-05,-0.00011888194
3.4576e-05,-0.00011629755
3.45765e-05,-0.00013697267
3.4577e-05,-0.00013438828
3.45775e-05,-0.00011629755
3.4578e-05,-0.00012405072
3.45785e-05,-9.303804e-05
3.4579e-05,-0.00011371316
3.45795e-05,-0.00010595999
3.458e-05,-9.820682e-05
3.45805e-05,-0.00010595999
3.4581e-05,-0.0001033756
3.45815e-05,-8.011609e-05
3.4582e-05,-9.045365e-05
3.45825e-05,-6.977853e-05
3.4583e-05,-7.75317e-05
3.45835e-05,-6.977853e-05
3.4584e-05,-8.011609e-05
3.45845e-05,-9.303804e-05
3.4585e-05,-8.786926e-05
3.45855e-05,-9.303804e-05
3.4586e-05,-8.528487e-05
3.45865e-05,-8.528487e-05
3.4587e-05,-9.045365e-05
3.45875e-05,-8.528487e-05
3.4588e-05,-8.270048e-05
3.45885e-05,-9.303804e-05
3.4589e-05,-8.528487e-05
3.45895e-05,-0.0001033756
3.459e-05,-0.0001292195
3.45905e-05,-9.045365e-05
3.4591e-05,-0.0001033756
3.45915e-05,-8.011609e-05
3.4592e-05,-9.820682e-05
3.45925e-05,-6.719414e-05
3.4593e-05,-8.011609e-05
3.45935e-05,-9.562243e-05
3.4594e-05,-0.00010079121
3.45945e-05,-8.528487e-05
3.4595e-05,-0.00011112877
3.45955e-05,-7.236292e-05
3.4596e-05,-8.011609e-05
3.45965e-05,-5.16878e-05
3.4597e-05,-8.011609e-05
3.45975e-05,-8.011609e-05
3.4598e-05,-8.786926e-05
3.45985e-05,-0.00011888194
3.4599e-05,-0.00011629755
3.45995e-05,-0.00013180389
3.46e-05,-0.00011371316
3.46005e-05,-0.00011371316
3.4601e-05,-0.0001033756
3.46015e-05,-0.00011371316
3.4602e-05,-0.00011112877
3.46025e-05,-0.00011629755
3.4603e-05,-0.00010854438
3.46035e-05,-0.00011371316
3.4604e-05,-0.00011888194
3.46045e-05,-0.00011112877
3.4605e-05,-9.820682e-05
3.46055e-05,-0.00012663511
3.4606e-05,-0.00010854438
3.46065e-05,-0.00010595999
3.4607e-05,-0.00011112877
3.46075e-05,-8.528487e-05
3.4608e-05,-9.045365e-05
3.46085e-05,-8.528487e-05
3.4609e-05,-0.00011371316
3.46095e-05,-0.00010079121
3.461e-05,-0.00011629755
3.46105e-05,-8.011609e-05
3.4611e-05,-0.00012663511
3.46115e-05,-9.562243e-05
3.4612e-05,-0.0001292195
3.46125e-05,-0.00011888194
3.4613e-05,-0.00013180389
3.46135e-05,-0.00010854438
3.4614e-05,-0.00011371316
3.46145e-05,-0.0001292195
3.4615e-05,-0.00013180389
3.46155e-05,-0.00013438828
3.4616e-05,-0.0001292195
3.46165e-05,-0.00011112877
3.4617e-05,-0.00011629755
3.46175e-05,-0.00011888194
3.4618e-05,-0.00012146633
3.46185e-05,-0.00010079121
3.4619e-05,-0.00010854438
3.46195e-05,-8.786926e-05
3.462e-05,-0.0001033756
3.46205e-05,-8.786926e-05
3.4621e-05,-8.270048e-05
3.46215e-05,-7.494731e-05
3.4622e-05,-8.786926e-05
3.46225e-05,-9.045365e-05
3.4623e-05,-6.977853e-05
3.46235e-05,-7.75317e-05
3.4624e-05,-8.786926e-05
3.46245e-05,-9.820682e-05
3.4625e-05,-9.820682e-05
3.46255e-05,-0.00012146633
3.4626e-05,-0.00010079121
3.46265e-05,-0.00011371316
3.4627e-05,-0.00013180389
3.46275e-05,-0.00011888194
3.4628e-05,-0.00011888194
3.46285e-05,-0.00012663511
3.4629e-05,-0.00013180389
3.46295e-05,-0.0001292195
3.463e-05,-0.00011629755
3.46305e-05,-0.00012146633
3.4631e-05,-0.00012663511
3.46315e-05,-0.00011888194
3.4632e-05,-0.00011112877
3.46325e-05,-0.00010854438
3.4633e-05,-0.00012663511
3.46335e-05,-0.00011112877
3.4634e-05,-0.00012146633
3.46345e-05,-0.00011371316
3.4635e-05,-0.00011371316
3.46355e-05,-0.0001033756
3.4636e-05,-0.00013438828
3.46365e-05,-0.00012405072
3.4637e-05,-0.00014731023
3.46375e-05,-0.00011888194
3.4638e-05,-0.00013955706
3.46385e-05,-0.00011629755
3.4639e-05,-0.00014731023
3.46395e-05,-0.00013955706
3.464e-05,-0.00014989462
3.46405e-05,-0.00014989462
3.4641e-05,-0.00013955706
3.46415e-05,-0.00014472584
3.4642e-05,-0.00013955706
3.46425e-05,-0.00011629755
3.4643e-05,-0.00011888194
3.46435e-05,-9.303804e-05
3.4644e-05,-0.00012146633
3.46445e-05,-0.0001033756
3.4645e-05,-0.00010595999
3.46455e-05,-9.820682e-05
3.4646e-05,-0.00011112877
3.46465e-05,-9.303804e-05
3.4647e-05,-0.00011112877
3.46475e-05,-9.045365e-05
3.4648e-05,-9.045365e-05
3.46485e-05,-9.303804e-05
3.4649e-05,-0.0001292195
3.46495e-05,-0.00012663511
3.465e-05,-0.00013438828
3.46505e-05,-0.00011629755
3.4651e-05,-0.00013180389
3.46515e-05,-0.00012146633
3.4652e-05,-0.0001550634
3.46525e-05,-0.00014214145
3.4653e-05,-0.0001292195
3.46535e-05,-0.00011371316
3.4654e-05,-0.00013697267
3.46545e-05,-0.00011629755
3.4655e-05,-0.00014472584
3.46555e-05,-0.0001292195
3.4656e-05,-0.00012405072
3.46565e-05,-0.00010079121
3.4657e-05,-0.00011629755
3.46575e-05,-0.00010079121
3.4658e-05,-0.0001033756
3.46585e-05,-0.00011629755
3.4659e-05,-0.00010595999
3.46595e-05,-0.00011629755
3.466e-05,-0.00010079121
3.46605e-05,-0.00012663511
3.4661e-05,-0.00013438828
3.46615e-05,-0.00014214145
3.4662e-05,-0.00016540096
3.46625e-05,-0.00015247901
3.4663e-05,-0.00019899803
3.46635e-05,-0.00017315413
3.4664e-05,-0.00019641364
3.46645e-05,-0.00016281657
3.4665e-05,-0.00019382925
3.46655e-05,-0.00017056974
3.4666e-05,-0.0001809073
3.46665e-05,-0.00014731023
3.4667e-05,-0.0001292195
3.46675e-05,-0.00011888194
3.4668e-05,-0.00011371316
3.46685e-05,-9.045365e-05
3.4669e-05,-0.00012663511
3.46695e-05,-0.00011888194
3.467e-05,-0.00013180389
3.46705e-05,-0.00011112877
3.4671e-05,-0.00014214145
3.46715e-05,-0.00016281657
3.4672e-05,-0.00016281657
3.46725e-05,-0.00018866047
3.4673e-05,-0.00017832291
3.46735e-05,-0.00019641364
3.4674e-05,-0.00019641364
3.46745e-05,-0.00018607608
3.4675e-05,-0.00020416681
3.46755e-05,-0.00018349169
3.4676e-05,-0.00019899803
3.46765e-05,-0.00016798535
3.4677e-05,-0.0001809073
3.46775e-05,-0.00018349169
3.4678e-05,-0.00018607608
3.46785e-05,-0.00016798535
3.4679e-05,-0.00018349169
3.46795e-05,-0.00015764779
3.468e-05,-0.00016798535
3.46805e-05,-0.00015247901
3.4681e-05,-0.00016798535
3.46815e-05,-0.00016281657
3.4682e-05,-0.00018349169
3.46825e-05,-0.0001550634
3.4683e-05,-0.00014214145
3.46835e-05,-0.0001550634
3.4684e-05,-0.00017315413
3.46845e-05,-0.00014472584
3.4685e-05,-0.00016281657
3.46855e-05,-0.00013438828
3.4686e-05,-0.00016281657
3.46865e-05,-0.00018607608
3.4687e-05,-0.00020933559
3.46875e-05,-0.00020933559
3.4688e-05,-0.00021450437
3.46885e-05,-0.00021450437
3.4689e-05,-0.0002325951
3.46895e-05,-0.00019899803
3.469e-05,-0.00019899803
3.46905e-05,-0.00020933559
3.4691e-05,-0.00018866047
3.46915e-05,-0.00020416681
3.4692e-05,-0.00016798535
3.46925e-05,-0.00019382925
3.4693e-05,-0.00018349169
3.46935e-05,-0.00017573852
3.4694e-05,-0.00019899803
3.46945e-05,-0.00018349169
3.4695e-05,-0.00020158242
3.46955e-05,-0.0001809073
3.4696e-05,-0.00018607608
3.46965e-05,-0.00021191998
3.4697e-05,-0.00022742632
3.46975e-05,-0.00019641364
3.4698e-05,-0.00021191998
3.46985e-05,-0.00018607608
3.4699e-05,-0.00023001071
3.46995e-05,-0.00024034827
3.47e-05,-0.00022225754
3.47005e-05,-0.00020933559
3.4701e-05,-0.00021967315
3.47015e-05,-0.00020416681
3.4702e-05,-0.00022225754
3.47025e-05,-0.00020158242
3.4703e-05,-0.0002067512
3.47035e-05,-0.00021191998
3.4704e-05,-0.00022484193
3.47045e-05,-0.0002067512
3.4705e-05,-0.00021191998
3.47055e-05,-0.00020933559
3.4706e-05,-0.00023001071
3.47065e-05,-0.00021191998
3.4707e-05,-0.00020933559
3.47075e-05,-0.00020416681
3.4708e-05,-0.00021450437
3.47085e-05,-0.00018866047
3.4709e-05,-0.00021450437
3.47095e-05,-0.00019124486
3.471e-05,-0.0001809073
3.47105e-05,-0.00019641364
3.4711e-05,-0.00021191998
3.47115e-05,-0.00021967315
3.4712e-05,-0.00024810144
3.47125e-05,-0.00022742632
3.4713e-05,-0.00023776388
3.47135e-05,-0.00025327022
3.4714e-05,-0.00025068583
3.47145e-05,-0.00024810144
3.4715e-05,-0.00024293266
3.47155e-05,-0.00023776388
3.4716e-05,-0.0002325951
3.47165e-05,-0.00023776388
3.4717e-05,-0.00023776388
3.47175e-05,-0.0002325951
3.4718e-05,-0.00022484193
3.47185e-05,-0.00019899803
3.4719e-05,-0.00024551705
3.47195e-05,-0.00021450437
3.472e-05,-0.00021191998
3.47205e-05,-0.00019124486
3.4721e-05,-0.00020933559
3.47215e-05,-0.0002325951
3.4722e-05,-0.00022484193
3.47225e-05,-0.00021967315
3.4723e-05,-0.00022742632
3.47235e-05,-0.00024551705
3.4724e-05,-0.000258439
3.47245e-05,-0.00027394534
3.4725e-05,-0.00027394534
3.47255e-05,-0.00025585461
3.4726e-05,-0.00025068583
3.47265e-05,-0.00024810144
3.4727e-05,-0.00024034827
3.47275e-05,-0.00023776388
3.4728e-05,-0.0002325951
3.47285e-05,-0.00021967315
3.4729e-05,-0.00023001071
3.47295e-05,-0.00022484193
3.473e-05,-0.00021450437
3.47305e-05,-0.00020158242
3.4731e-05,-0.00020933559
3.47315e-05,-0.00019899803
3.4732e-05,-0.00021708876
3.47325e-05,-0.00020158242
3.4733e-05,-0.00022742632
3.47335e-05,-0.00020933559
3.4734e-05,-0.00020416681
3.47345e-05,-0.00023001071
3.4735e-05,-0.00021450437
3.47355e-05,-0.00023776388
3.4736e-05,-0.00021708876
3.47365e-05,-0.00024034827
3.4737e-05,-0.00020933559
3.47375e-05,-0.00022742632
3.4738e-05,-0.0002325951
3.47385e-05,-0.00021967315
3.4739e-05,-0.0002325951
3.47395e-05,-0.00024293266
3.474e-05,-0.00021450437
3.47405e-05,-0.00021708876
3.4741e-05,-0.00020933559
3.47415e-05,-0.00021967315
3.4742e-05,-0.0001809073
3.47425e-05,-0.00017573852
3.4743e-05,-0.00018607608
3.47435e-05,-0.00020416681
3.4744e-05,-0.00018349169
3.47445e-05,-0.00020158242
3.4745e-05,-0.00021450437
3.47455e-05,-0.00018607608
3.4746e-05,-0.00019899803
3.47465e-05,-0.00019382925
3.4747e-05,-0.00019899803
3.47475e-05,-0.0001809073
3.4748e-05,-0.00020416681
3.47485e-05,-0.00019899803
3.4749e-05,-0.00021708876
3.47495e-05,-0.00022742632
3.475e-05,-0.00022484193
3.47505e-05,-0.00023517949
3.4751e-05,-0.00021967315
3.47515e-05,-0.00024293266
3.4752e-05,-0.00022742632
3.47525e-05,-0.00023776388
3.4753e-05,-0.00021967315
3.47535e-05,-0.00021708876
3.4754e-05,-0.00020158242
3.47545e-05,-0.00019124486
3.4755e-05,-0.00018349169
3.47555e-05,-0.00019899803
3.4756e-05,-0.00019641364
3.47565e-05,-0.00020933559
3.4757e-05,-0.00020416681
3.47575e-05,-0.00015764779
3.4758e-05,-0.00016023218
3.47585e-05,-0.00014472584
3.4759e-05,-0.00014731023
3.47595e-05,-0.00015764779
3.476e-05,-0.00017056974
3.47605e-05,-0.00017573852
3.4761e-05,-0.00016798535
3.47615e-05,-0.00018607608
3.4762e-05,-0.00018866047
3.47625e-05,-0.00020158242
3.4763e-05,-0.00017315413
3.47635e-05,-0.00018866047
3.4764e-05,-0.00019124486
3.47645e-05,-0.00020933559
3.4765e-05,-0.00018607608
3.47655e-05,-0.00017056974
3.4766e-05,-0.00018349169
3.47665e-05,-0.00016281657
3.4767e-05,-0.00016023218
3.47675e-05,-0.0001550634
3.4768e-05,-0.00015247901
3.47685e-05,-0.00017573852
3.4769e-05,-0.00017056974
3.47695e-05,-0.00017573852
3.477e-05,-0.0001550634
3.47705e-05,-0.0001292195
3.4771e-05,-0.00011371316
3.47715e-05,-0.0001292195
3.4772e-05,-0.00013180389
3.47725e-05,-0.0001292195
3.4773e-05,-0.00014214145
3.47735e-05,-0.00014989462
3.4774e-05,-0.00016798535
3.47745e-05,-0.0001809073
3.4775e-05,-0.00018866047
3.47755e-05,-0.00017315413
3.4776e-05,-0.00017056974
3.47765e-05,-0.00018607608
3.4777e-05,-0.00015764779
3.47775e-05,-0.00017832291
3.4778e-05,-0.00017832291
3.47785e-05,-0.00016798535
3.4779e-05,-0.00016023218
3.47795e-05,-0.0001550634
3.478e-05,-0.00013180389
3.47805e-05,-0.00012663511
3.4781e-05,-0.00011629755
3.47815e-05,-0.0001292195
3.4782e-05,-9.562243e-05
3.47825e-05,-0.00011112877
3.4783e-05,-9.303804e-05
3.47835e-05,-0.00010079121
3.4784e-05,-0.00011888194
3.47845e-05,-0.00012663511
3.4785e-05,-0.00012146633
3.47855e-05,-0.00012663511
3.4786e-05,-0.00013955706
3.47865e-05,-0.00013955706
3.4787e-05,-0.00013955706
3.47875e-05,-0.00013438828
3.4788e-05,-0.00010854438
3.47885e-05,-0.0001292195
3.4789e-05,-0.00011371316
3.47895e-05,-0.00014472584
3.479e-05,-0.00013438828
3.47905e-05,-0.00014214145
3.4791e-05,-0.00013697267
3.47915e-05,-0.00013438828
3.4792e-05,-0.00013438828
3.47925e-05,-0.00013438828
3.4793e-05,-9.562243e-05
3.47935e-05,-0.00010595999
3.4794e-05,-9.303804e-05
3.47945e-05,-9.303804e-05
3.4795e-05,-7.75317e-05
3.47955e-05,-7.494731e-05
3.4796e-05,-9.045365e-05
3.47965e-05,-7.236292e-05
3.4797e-05,-7.75317e-05
3.47975e-05,-8.786926e-05
3.4798e-05,-8.786926e-05
3.47985e-05,-8.011609e-05
3.4799e-05,-0.00011888194
3.47995e-05,-0.00011371316
3.48e-05,-0.00012146633
3.48005e-05,-0.00012146633
3.4801e-05,-0.00010854438
3.48015e-05,-0.00010595999
3.4802e-05,-0.0001033756
3.48025e-05,-9.820682e-05
3.4803e-05,-0.00010079121
3.48035e-05,-8.011609e-05
3.4804e-05,-8.786926e-05
3.48045e-05,-6.202536e-05
3.4805e-05,-9.045365e-05
3.48055e-05,-0.00010079121
3.4806e-05,-9.820682e-05
3.48065e-05,-8.528487e-05
3.4807e-05,-8.786926e-05
3.48075e-05,-9.303804e-05
3.4808e-05,-7.75317e-05
3.48085e-05,-7.236292e-05
3.4809e-05,-0.00010595999
3.48095e-05,-9.303804e-05
3.481e-05,-8.528487e-05
3.48105e-05,-7.236292e-05
3.4811e-05,-8.528487e-05
3.48115e-05,-8.011609e-05
3.4812e-05,-8.786926e-05
3.48125e-05,-9.820682e-05
3.4813e-05,-7.75317e-05
3.48135e-05,-9.303804e-05
3.4814e-05,-0.00010079121
3.48145e-05,-0.00010079121
3.4815e-05,-9.820682e-05
3.48155e-05,-7.236292e-05
3.4816e-05,-6.460975e-05
3.48165e-05,-5.16878e-05
3.4817e-05,-5.944097e-05
3.48175e-05,-6.202536e-05
3.4818e-05,-6.977853e-05
3.48185e-05,-5.944097e-05
3.4819e-05,-5.944097e-05
3.48195e-05,-3.359707e-05
3.482e-05,-4.910341e-05
3.48205e-05,-4.393463e-05
3.4821e-05,-4.910341e-05
3.48215e-05,-3.876585e-05
3.4822e-05,-6.977853e-05
3.48225e-05,-5.16878e-05
3.4823e-05,-6.202536e-05
3.48235e-05,-6.460975e-05
3.4824e-05,-7.236292e-05
3.48245e-05,-5.685658e-05
3.4825e-05,-7.75317e-05
3.48255e-05,-7.236292e-05
3.4826e-05,-7.494731e-05
3.48265e-05,-8.270048e-05
3.4827e-05,-9.045365e-05
3.48275e-05,-6.202536e-05
3.4828e-05,-6.202536e-05
3.48285e-05,-6.719414e-05
3.4829e-05,-8.011609e-05
3.48295e-05,-4.135024e-05
3.483e-05,-5.944097e-05
3.48305e-05,-6.460975e-05
3.4831e-05,-5.685658e-05
3.48315e-05,-5.944097e-05
3.4832e-05,-4.910341e-05
3.48325e-05,-5.685658e-05
3.4833e-05,-4.910341e-05
3.48335e-05,-3.359707e-05
3.4834e-05,-6.719414e-05
3.48345e-05,-5.16878e-05
3.4835e-05,-3.876585e-05
3.48355e-05,-4.910341e-05
3.4836e-05,-5.16878e-05
3.48365e-05,-4.910341e-05
3.4837e-05,-8.528487e-05
3.48375e-05,-9.303804e-05
3.4838e-05,-9.045365e-05
3.48385e-05,-9.045365e-05
3.4839e-05,-6.977853e-05
3.48395e-05,-7.75317e-05
3.484e-05,-5.944097e-05
3.48405e-05,-7.494731e-05
3.4841e-05,-6.977853e-05
3.48415e-05,-8.011609e-05
3.4842e-05,-5.944097e-05
3.48425e-05,-5.685658e-05
3.4843e-05,-6.719414e-05
3.48435e-05,-6.460975e-05
3.4844e-05,-7.494731e-05
3.48445e-05,-4.393463e-05
3.4845e-05,-3.618146e-05
3.48455e-05,-3.359707e-05
3.4846e-05,-5.16878e-05
3.48465e-05,-5.16878e-05
3.4847e-05,-5.16878e-05
3.48475e-05,-5.944097e-05
3.4848e-05,-6.977853e-05
3.48485e-05,-7.236292e-05
3.4849e-05,-9.045365e-05
3.48495e-05,-0.0001033756
3.485e-05,-0.0001033756
3.48505e-05,-0.00010079121
3.4851e-05,-0.00011888194
3.48515e-05,-9.303804e-05
3.4852e-05,-0.00010595999
3.48525e-05,-9.045365e-05
3.4853e-05,-8.786926e-05
3.48535e-05,-7.494731e-05
3.4854e-05,-0.00010079121
3.48545e-05,-7.75317e-05
3.4855e-05,-9.045365e-05
3.48555e-05,-8.011609e-05
3.4856e-05,-0.0001033756
3.48565e-05,-0.00011371316
3.4857e-05,-0.00012146633
3.48575e-05,-9.045365e-05
3.4858e-05,-0.00011371316
3.48585e-05,-8.011609e-05
3.4859e-05,-0.0001033756
3.48595e-05,-8.528487e-05
3.486e-05,-9.820682e-05
3.48605e-05,-8.528487e-05
3.4861e-05,-9.303804e-05
3.48615e-05,-0.00010595999
3.4862e-05,-0.00013955706
3.48625e-05,-0.00011888194
3.4863e-05,-0.00011371316
3.48635e-05,-0.00013180389
3.4864e-05,-0.00013955706
3.48645e-05,-0.00013180389
3.4865e-05,-0.0001550634
3.48655e-05,-0.00014214145
3.4866e-05,-0.0001550634
3.48665e-05,-0.00013438828
3.4867e-05,-0.00014731023
3.48675e-05,-0.00013955706
3.4868e-05,-0.0001292195
3.48685e-05,-0.00013438828
3.4869e-05,-0.00014214145
3.48695e-05,-0.00012663511
3.487e-05,-0.00014472584
3.48705e-05,-0.00011629755
3.4871e-05,-0.00013697267
3.48715e-05,-0.00014989462
3.4872e-05,-0.00014989462
3.48725e-05,-0.0001292195
3.4873e-05,-0.00016281657
3.48735e-05,-0.00014214145
3.4874e-05,-0.00018349169
3.48745e-05,-0.00015764779
3.4875e-05,-0.00018607608
3.48755e-05,-0.00019382925
3.4876e-05,-0.00019124486
3.48765e-05,-0.00017056974
3.4877e-05,-0.00016798535
3.48775e-05,-0.00015764779
3.4878e-05,-0.00015764779
3.48785e-05,-0.00015764779
3.4879e-05,-0.00013697267
3.48795e-05,-0.00017832291
3.488e-05,-0.00016023218
3.48805e-05,-0.0001809073
3.4881e-05,-0.0001809073
3.48815e-05,-0.00017056974
3.4882e-05,-0.00017573852
3.48825e-05,-0.0001809073
3.4883e-05,-0.00014214145
3.48835e-05,-0.00018607608
3.4884e-05,-0.00017832291
3.48845e-05,-0.00019899803
3.4885e-05,-0.00019641364
3.48855e-05,-0.00017315413
3.4886e-05,-0.00021708876
3.48865e-05,-0.00020933559
3.4887e-05,-0.00022484193
3.48875e-05,-0.00020933559
3.4888e-05,-0.00021450437
3.48885e-05,-0.00018866047
3.4889e-05,-0.00022225754
3.48895e-05,-0.00018349169
3.489e-05,-0.00018866047
3.48905e-05,-0.00019641364
3.4891e-05,-0.00018866047
3.48915e-05,-0.00020158242
3.4892e-05,-0.00018607608
3.48925e-05,-0.00020416681
3.4893e-05,-0.00019899803
3.48935e-05,-0.00018607608
3.4894e-05,-0.0002067512
3.48945e-05,-0.00019641364
3.4895e-05,-0.00020158242
3.48955e-05,-0.00021450437
3.4896e-05,-0.00022484193
3.48965e-05,-0.00021708876
3.4897e-05,-0.00021708876
3.48975e-05,-0.00020158242
3.4898e-05,-0.00021191998
3.48985e-05,-0.00017573852
3.4899e-05,-0.00022484193
3.48995e-05,-0.00019899803
3.49e-05,-0.00022742632
3.49005e-05,-0.00020158242
3.4901e-05,-0.00024551705
3.49015e-05,-0.00021708876
3.4902e-05,-0.00024293266
3.49025e-05,-0.00022225754
3.4903e-05,-0.00021191998
3.49035e-05,-0.00023001071
3.4904e-05,-0.00024034827
3.49045e-05,-0.00024034827
3.4905e-05,-0.00025327022
3.49055e-05,-0.00024551705
3.4906e-05,-0.00024551705
3.49065e-05,-0.0002325951
3.4907e-05,-0.00023517949
3.49075e-05,-0.0002325951
3.4908e-05,-0.0002325951
3.49085e-05,-0.00022484193
3.4909e-05,-0.00024551705
3.49095e-05,-0.00024293266
3.491e-05,-0.00024810144
3.49105e-05,-0.0002067512
3.4911e-05,-0.00023001071
3.49115e-05,-0.00021967315
3.4912e-05,-0.00023776388
3.49125e-05,-0.00023776388
3.4913e-05,-0.0002325951
3.49135e-05,-0.00025327022
3.4914e-05,-0.00027911412
3.49145e-05,-0.00025327022
3.4915e-05,-0.000258439
3.49155e-05,-0.00024810144
3.4916e-05,-0.00024551705
3.49165e-05,-0.00025068583
3.4917e-05,-0.00024551705
3.49175e-05,-0.00024293266
3.4918e-05,-0.0002325951
3.49185e-05,-0.00023001071
3.4919e-05,-0.00025068583
3.49195e-05,-0.00024293266
3.492e-05,-0.00024293266
3.49205e-05,-0.0002325951
3.4921e-05,-0.00024551705
3.49215e-05,-0.00022742632
3.4922e-05,-0.00025327022
3.49225e-05,-0.000258439
3.4923e-05,-0.00026619217
3.49235e-05,-0.00024034827
3.4924e-05,-0.00026619217
3.49245e-05,-0.00026877656
3.4925e-05,-0.00025585461
3.49255e-05,-0.00025068583
3.4926e-05,-0.00026619217
3.49265e-05,-0.000258439
3.4927e-05,-0.00027394534
3.49275e-05,-0.00025327022
3.4928e-05,-0.00025585461
3.49285e-05,-0.00023776388
3.4929e-05,-0.00023776388
3.49295e-05,-0.0002325951
3.493e-05,-0.00022484193
3.49305e-05,-0.00022484193
3.4931e-05,-0.00022484193
3.49315e-05,-0.00023001071
3.4932e-05,-0.00020416681
3.49325e-05,-0.00022225754
3.4933e-05,-0.0002067512
3.49335e-05,-0.00021708876
3.4934e-05,-0.00021191998
3.49345e-05,-0.00022225754
3.4935e-05,-0.00021708876
3.49355e-05,-0.00023517949
3.4936e-05,-0.00024551705
3.49365e-05,-0.00026619217
3.4937e-05,-0.00027136095
3.49375e-05,-0.00024551705
3.4938e-05,-0.00024293266
3.49385e-05,-0.000258439
3.4939e-05,-0.00024034827
3.49395e-05,-0.00025585461
3.494e-05,-0.00024034827
3.49405e-05,-0.00024034827
3.4941e-05,-0.00024810144
3.49415e-05,-0.00024293266
3.4942e-05,-0.00023001071
3.49425e-05,-0.00022742632
3.4943e-05,-0.00025068583
3.49435e-05,-0.00022484193
3.4944e-05,-0.00022742632
3.49445e-05,-0.00023001071
3.4945e-05,-0.00020933559
3.49455e-05,-0.00020158242
3.4946e-05,-0.00021191998
3.49465e-05,-0.00020158242
3.4947e-05,-0.00022225754
3.49475e-05,-0.00021967315
3.4948e-05,-0.00022742632
3.49485e-05,-0.00021708876
3.4949e-05,-0.00022225754
3.49495e-05,-0.00023776388
3.495e-05,-0.00023001071
3.49505e-05,-0.00024810144
3.4951e-05,-0.00024034827
3.49515e-05,-0.00021450437
3.4952e-05,-0.00023001071
3.49525e-05,-0.00021967315
3.4953e-05,-0.00023776388
3.49535e-05,-0.00023776388
3.4954e-05,-0.00023517949
3.49545e-05,-0.0002325951
3.4955e-05,-0.00020933559
3.49555e-05,-0.00018866047
3.4956e-05,-0.00017056974
3.49565e-05,-0.00017573852
3.4957e-05,-0.00017832291
3.49575e-05,-0.00016023218
3.4958e-05,-0.0001809073
3.49585e-05,-0.00016281657
3.4959e-05,-0.00019124486
3.49595e-05,-0.00018866047
3.496e-05,-0.00021191998
3.49605e-05,-0.00020416681
3.4961e-05,-0.00021708876
3.49615e-05,-0.00020158242
3.4962e-05,-0.00021708876
3.49625e-05,-0.0002067512
3.4963e-05,-0.00018607608
3.49635e-05,-0.00018607608
3.4964e-05,-0.00017832291
3.49645e-05,-0.00016281657
3.4965e-05,-0.00016540096
3.49655e-05,-0.00017315413
3.4966e-05,-0.00018866047
3.49665e-05,-0.00021450437
3.4967e-05,-0.0002067512
3.49675e-05,-0.00019124486
3.4968e-05,-0.00018349169
3.49685e-05,-0.00020158242
3.4969e-05,-0.0001809073
3.49695e-05,-0.00018866047
3.497e-05,-0.00017573852
3.49705e-05,-0.0001809073
3.4971e-05,-0.00016023218
3.49715e-05,-0.00017573852
3.4972e-05,-0.00016540096
3.49725e-05,-0.00016540096
3.4973e-05,-0.00016798535
3.49735e-05,-0.00017573852
3.4974e-05,-0.00017315413
3.49745e-05,-0.00020158242
3.4975e-05,-0.00018349169
3.49755e-05,-0.00017056974
3.4976e-05,-0.00021708876
3.49765e-05,-0.00017056974
3.4977e-05,-0.00019641364
3.49775e-05,-0.00018349169
3.4978e-05,-0.00018866047
3.49785e-05,-0.0001809073
3.4979e-05,-0.00017315413
3.49795e-05,-0.00014214145
3.498e-05,-0.00012146633
3.49805e-05,-0.00012146633
3.4981e-05,-0.00014989462
3.49815e-05,-0.00012146633
3.4982e-05,-0.00013438828
3.49825e-05,-0.00011629755
3.4983e-05,-0.00012663511
3.49835e-05,-0.00013180389
3.4984e-05,-0.00014731023
3.49845e-05,-0.00014472584
3.4985e-05,-0.0001292195
3.49855e-05,-0.00013180389
3.4986e-05,-0.00012146633
3.49865e-05,-0.00012663511
3.4987e-05,-0.00012663511
3.49875e-05,-0.00013180389
